id,nome,regiao,Biologia,Filosofia,Fisica,Geografia,Historia,Lingua Estrangeira,Matematica,Portugues,Quimica,Sociologia
2,Odontologia,Capital,5,7,6,5,3,7,3,9,4,5
3,Medicina,Regiao Metropolitana,4,7,3,4,3,1,2,7,2,4
3,Odontologia,Regiao Metropolitana,4,5,3,3,2,2,2,6,3,5
2,Odontologia,Capital,6,7,1,3,5,2,6,10,4,5
4,Medicina,Sertao,5,1,2,3,3,5,5,9,2,4
2,Direito,Capital,7,6,2,8,5,9,8,9,2,7
2,Medicina,Capital,8,8,7,9,8,5,8,10,7,8
1,Direito,Agreste,7,3,3,6,3,4,2,7,3,5
2,Engenharia Mecanica Industrial,Capital,4,1,2,4,4,3,3,6,1,3
2,Engenharia Eletrica eletronica,Capital,6,5,3,6,4,9,8,7,5,5
3,Direito,Regiao Metropolitana,7,3,3,2,5,1,3,4,3,3
2,Educacao Fisica,Capital,3,1,1,5,6,3,3,5,1,3
3,Administracao,Regiao Metropolitana,6,5,4,7,7,5,3,7,1,5
2,Engenharia Eletrica eletronica,Capital,5,5,6,6,8,8,5,5,4,6
3,Ciencias Biologicas,Regiao Metropolitana,2,5,5,5,6,5,1,4,2,5
2,Direito,Capital,7,6,5,9,10,10,10,10,5,7
3,Enfermagem,Regiao Metropolitana,4,3,3,6,7,5,3,10,4,4
3,Medicina,Regiao Metropolitana,5,8,4,8,8,10,10,10,6,6
3,Educacao Fisica,Regiao Metropolitana,4,4,2,1,3,2,2,4,2,4
2,Engenharia Civil,Capital,7,6,3,9,6,9,7,10,5,6
4,Odontologia,Sertao,6,2,2,6,5,2,1,7,2,3
3,Direito,Regiao Metropolitana,6,4,3,8,6,5,5,7,5,7
3,Direito,Regiao Metropolitana,3,3,3,6,7,9,3,8,5,4
2,Administracao,Capital,7,6,2,10,9,7,7,8,4,6
1,Matematica,Agreste,6,6,1,6,7,1,8,7,2,6
1,Psicologia,Agreste,4,1,4,2,6,2,4,5,5,5
2,Engenharia da Computacao,Capital,5,5,2,6,4,4,7,6,2,6
3,Medicina,Regiao Metropolitana,8,1,3,5,5,8,3,8,6,5
1,Direito,Agreste,4,4,2,6,4,8,3,10,1,4
3,Administracao,Regiao Metropolitana,3,2,4,4,5,7,2,5,2,3
3,Ciencias Biologicas,Regiao Metropolitana,2,6,2,7,7,7,4,7,5,5
2,Medicina,Capital,7,7,5,8,10,10,9,10,7,6
3,Enfermagem,Regiao Metropolitana,5,4,2,4,4,2,1,7,1,6
3,Matematica,Regiao Metropolitana,6,5,2,3,8,9,6,7,7,5
2,Engenharia da Computacao,Capital,5,8,4,7,5,8,2,8,2,6
3,Matematica,Regiao Metropolitana,6,3,2,4,4,5,5,10,3,4
3,Enfermagem,Regiao Metropolitana,5,2,3,5,7,5,3,6,3,5
1,Engenharia da Computacao,Agreste,3,4,4,7,6,7,3,9,4,4
5,Letras - Portugues/Ingles,Zona da Mata,3,5,3,4,3,5,3,7,1,4
1,Engenharia Mecanica Industrial,Agreste,7,4,4,7,5,4,6,6,4,2
1,Historia,Agreste,3,5,1,6,4,2,1,7,3,5
2,Direito,Capital,7,6,4,8,9,10,7,8,3,6
1,Administracao,Agreste,4,3,5,4,4,4,2,4,3,4
2,Letras - Portugues/Ingles,Capital,4,6,1,4,9,7,1,6,4,5
2,Odontologia,Capital,5,4,3,7,10,8,6,10,4,5
3,Engenharia Eletrica eletronica,Regiao Metropolitana,3,3,6,4,5,3,3,3,4,5
5,Direito,Zona da Mata,3,2,2,5,6,5,3,6,1,5
4,Medicina,Sertao,4,5,4,6,4,6,1,7,3,6
2,Engenharia de Controle e Automacao,Capital,4,3,3,5,5,7,4,5,5,4
3,Direito,Regiao Metropolitana,6,4,2,7,3,8,5,7,3,3
3,Engenharia Eletrica Telecomunicacoes,Regiao Metropolitana,5,3,3,6,5,4,2,8,5,5
4,Engenharia Eletrica eletronica,Sertao,5,7,1,6,3,2,3,5,3,5
2,Medicina,Capital,9,7,3,6,7,8,5,11,7,6
3,Direito,Regiao Metropolitana,9,3,2,7,8,10,3,9,5,5
3,Odontologia,Regiao Metropolitana,6,3,4,4,7,9,5,9,2,5
4,Direito,Sertao,6,5,3,6,6,2,4,7,1,4
3,Odontologia,Regiao Metropolitana,5,5,4,3,2,4,1,6,2,4
2,Saude Coletiva,Capital,5,6,6,5,7,10,2,8,3,7
2,Direito,Capital,3,3,2,4,5,7,3,7,1,5
2,Direito,Capital,6,6,2,9,7,9,2,9,3,7
2,Direito,Capital,5,6,4,10,7,8,6,10,3,6
2,Engenharia da Computacao,Capital,5,5,4,6,5,6,8,9,6,7
3,Odontologia,Regiao Metropolitana,7,4,2,3,5,6,3,8,3,6
3,Odontologia,Regiao Metropolitana,6,3,4,5,5,3,3,8,1,5
4,Ciencias Biologicas,Sertao,3,1,3,6,5,3,3,4,4,2
3,Engenharia Eletrica Telecomunicacoes,Regiao Metropolitana,3,3,4,5,4,7,4,7,4,5
3,Letras - Portugues/Ingles,Regiao Metropolitana,4,5,3,9,4,4,3,8,1,6
3,Administracao,Regiao Metropolitana,5,2,3,3,4,2,4,6,3,1
5,Administracao,Zona da Mata,3,3,4,5,2,1,5,5,3,3
2,Direito,Capital,3,6,3,6,8,8,3,8,3,5
3,Historia,Regiao Metropolitana,6,5,4,9,9,5,4,10,3,8
3,Educacao Fisica,Regiao Metropolitana,5,2,2,7,6,4,4,6,4,5
2,Engenharia da Computacao,Capital,6,3,4,3,7,8,10,10,5,6
5,Computacao,Zona da Mata,6,3,3,5,4,5,1,6,3,4
2,Educacao Fisica,Capital,4,3,2,5,5,7,1,7,1,4
3,Enfermagem,Regiao Metropolitana,4,3,2,2,4,4,1,6,4,2
3,Ciencias Biologicas,Regiao Metropolitana,3,1,4,2,4,2,4,7,1,3
3,Odontologia,Regiao Metropolitana,7,4,2,8,5,6,6,9,3,6
2,Engenharia Civil,Capital,6,7,4,8,7,8,9,9,7,7
4,Enfermagem,Sertao,4,3,3,3,3,3,2,6,5,3
3,Odontologia,Regiao Metropolitana,6,6,4,4,8,5,6,5,2,4
5,servico Social,Zona da Mata,5,3,2,6,1,4,3,11,2,6
3,Educacao Fisica,Regiao Metropolitana,4,5,2,5,6,8,1,8,3,6
3,Historia,Regiao Metropolitana,3,1,2,7,7,4,2,8,1,4
2,Engenharia Civil,Capital,5,4,2,7,7,5,2,6,2,8
3,Direito,Regiao Metropolitana,4,4,3,3,2,2,3,4,4,2
2,Engenharia da Computacao,Capital,1,5,3,4,3,8,3,4,2,6
2,Engenharia Civil,Capital,5,4,3,5,4,5,5,7,3,4
3,Engenharia Eletrica Telecomunicacoes,Regiao Metropolitana,5,4,3,6,7,5,1,8,3,4
2,Medicina,Capital,6,7,2,8,8,10,6,10,8,5
2,Direito,Capital,4,5,2,8,9,8,7,8,5,5
3,Matematica,Regiao Metropolitana,6,4,3,6,8,4,4,10,3,7
3,Ciencias Biologicas,Regiao Metropolitana,7,6,4,3,2,2,2,9,1,6
2,Medicina,Capital,9,8,7,9,8,10,10,11,5,8
3,Engenharia da Computacao,Regiao Metropolitana,7,6,6,8,7,8,4,8,4,4
2,Engenharia da Computacao,Capital,4,5,3,7,8,10,4,9,3,6
1,Administracao,Agreste,7,6,1,5,7,3,2,6,6,6
2,Engenharia Civil,Capital,4,6,1,4,7,9,4,5,4,5
2,Engenharia da Computacao,Capital,3,3,5,2,6,2,5,4,3,4
4,Medicina,Sertao,7,6,5,5,7,6,8,6,4,5
4,Odontologia,Sertao,6,5,4,4,6,1,2,9,4,4
4,Odontologia,Sertao,2,4,3,5,4,4,4,6,1,5
1,Enfermagem,Agreste,5,7,2,3,6,5,3,11,2,7
2,Engenharia Civil,Capital,5,4,2,8,6,5,5,5,4,6
3,Engenharia Eletrica Eletrotecnica,Regiao Metropolitana,4,7,2,6,6,5,4,9,4,7
3,Engenharia da Computacao,Regiao Metropolitana,3,2,1,5,2,1,2,2,2,4
2,Administracao,Capital,2,7,4,8,6,5,2,8,2,4
2,Letras - Portugues/Ingles,Capital,6,5,6,6,8,10,6,10,3,7
4,Direito,Sertao,3,7,4,6,10,5,6,8,5,7
3,Educacao Fisica,Regiao Metropolitana,5,2,2,4,2,2,3,4,4,5
4,Administracao,Sertao,4,4,4,3,5,3,3,5,2,4
3,Educacao Fisica,Regiao Metropolitana,2,2,2,2,6,2,1,8,1,4
1,Medicina,Agreste,6,3,5,2,5,3,1,6,4,5
3,Ciencias Biologicas,Regiao Metropolitana,3,4,1,3,4,4,2,8,2,2
2,Engenharia Mecanica Industrial,Capital,6,4,3,6,6,8,3,7,1,5
3,Engenharia Civil,Regiao Metropolitana,5,3,3,4,5,6,2,8,6,4
3,Educacao Fisica,Regiao Metropolitana,2,3,2,5,4,3,1,1,1,2
2,Direito,Capital,5,6,4,9,7,2,1,8,2,6
3,Engenharia da Computacao,Regiao Metropolitana,7,6,2,8,5,4,9,10,7,7
3,Historia,Regiao Metropolitana,3,4,3,5,6,2,3,8,5,4
2,Medicina,Capital,5,5,2,7,7,8,11,11,3,6
1,Engenharia Civil,Agreste,6,6,4,7,7,6,7,9,8,6
2,Engenharia Eletrica eletronica,Capital,5,6,2,9,9,10,4,10,3,7
5,Administracao,Zona da Mata,6,2,2,4,3,2,3,4,2,1
1,Direito,Agreste,5,2,3,4,4,4,4,8,1,8
2,Engenharia de Controle e Automacao,Capital,3,3,2,4,6,5,4,10,3,5
3,Ciencias Biologicas,Regiao Metropolitana,5,7,3,8,4,1,5,10,3,5
3,Odontologia,Regiao Metropolitana,6,5,2,8,9,5,4,10,3,6
5,Saude Coletiva,Zona da Mata,3,2,3,4,2,4,2,5,1,4
2,Ciencias Sociais,Capital,5,4,2,5,6,8,2,7,5,5
2,Engenharia Eletrica Eletrotecnica,Capital,5,5,3,6,4,8,3,3,3,5
3,Administracao,Regiao Metropolitana,3,2,2,6,6,1,3,10,4,3
1,Medicina,Agreste,8,5,4,8,8,10,8,10,9,7
2,Engenharia da Computacao,Capital,5,7,4,7,8,3,1,8,3,4
2,Educacao Fisica,Capital,5,6,2,8,9,8,7,8,3,3
1,Odontologia,Agreste,6,5,4,5,5,7,4,5,3,6
2,Odontologia,Capital,5,5,2,8,7,6,4,9,4,4
2,Medicina,Capital,9,7,10,9,8,10,10,11,10,7
3,Saude Coletiva,Regiao Metropolitana,4,5,4,4,6,5,1,9,4,7
3,Engenharia Mecanica Industrial,Regiao Metropolitana,6,6,3,7,6,9,9,9,4,5
3,Ciencias Biologicas,Regiao Metropolitana,4,2,2,3,5,3,2,4,2,4
2,Medicina,Capital,8,5,3,9,8,9,11,8,5,8
2,Odontologia,Capital,2,3,1,1,3,1,2,4,1,2
3,Engenharia de Controle e Automacao,Regiao Metropolitana,2,2,2,3,6,3,2,7,4,6
2,Medicina,Capital,7,6,4,8,8,9,7,10,4,6
2,Administracao,Capital,9,7,3,6,10,8,7,10,2,7
2,Engenharia Eletrica eletronica,Capital,7,2,4,8,7,1,5,4,1,4
3,Enfermagem,Regiao Metropolitana,3,2,5,3,3,2,4,6,4,4
5,Medicina,Zona da Mata,5,5,2,7,7,8,3,7,2,4
2,Enfermagem,Capital,5,6,4,7,8,4,4,8,3,6
3,Odontologia,Regiao Metropolitana,5,7,2,8,7,5,2,11,5,6
3,Engenharia Civil,Regiao Metropolitana,6,5,2,3,7,8,4,9,3,6
5,Engenharia Civil,Zona da Mata,9,5,3,8,5,6,7,6,5,6
2,Engenharia Civil,Capital,4,3,3,4,6,3,5,8,1,7
2,Direito,Capital,5,5,3,8,9,10,5,9,3,5
3,Educacao Fisica,Regiao Metropolitana,4,3,6,8,6,1,4,6,1,3
3,Ciencias Sociais,Regiao Metropolitana,4,3,2,8,5,3,1,8,4,4
5,Engenharia Civil,Zona da Mata,4,3,3,7,8,8,4,9,3,1
3,Ciencias Biologicas,Regiao Metropolitana,6,6,3,6,8,8,3,8,3,5
1,Odontologia,Agreste,5,2,2,3,6,5,2,7,2,3
1,Matematica,Agreste,7,6,2,7,9,7,6,10,7,8
2,Nutricao,Capital,6,5,2,6,4,6,5,4,4,7
3,Matematica,Regiao Metropolitana,5,6,2,9,4,8,3,4,3,4
2,Medicina,Capital,5,5,2,8,5,8,3,10,6,5
1,Computacao,Agreste,3,3,5,4,5,2,2,7,2,3
3,Engenharia da Computacao,Regiao Metropolitana,6,7,4,8,9,3,2,7,3,5
2,Engenharia da Computacao,Capital,6,7,4,8,7,8,6,8,4,6
5,Enfermagem,Zona da Mata,4,5,2,7,7,7,2,8,5,6
3,Odontologia,Regiao Metropolitana,2,6,4,3,7,4,2,8,4,5
5,Engenharia Eletrica Telecomunicacoes,Zona da Mata,5,4,3,7,6,10,4,6,6,4
1,Medicina,Agreste,4,4,2,8,9,4,2,9,1,5
2,Medicina,Capital,3,6,4,4,4,7,2,9,1,6
2,Psicologia,Capital,4,5,3,5,7,8,4,8,3,4
5,Odontologia,Zona da Mata,4,5,2,7,7,2,4,8,4,6
3,Direito,Regiao Metropolitana,5,3,3,4,6,2,4,8,2,5
2,Administracao,Capital,4,5,2,6,5,9,5,10,3,6
3,Administracao,Regiao Metropolitana,6,7,3,6,4,8,2,9,3,8
3,Direito,Regiao Metropolitana,3,1,7,1,5,7,8,9,4,5
3,Ciencias Sociais,Regiao Metropolitana,2,1,5,5,4,5,3,4,3,1
2,Engenharia Civil,Capital,7,6,3,7,6,9,5,9,5,6
2,Direito,Capital,4,2,4,7,6,5,6,8,2,4
3,Administracao,Regiao Metropolitana,4,6,3,7,5,10,5,10,2,6
2,Letras - Portugues/Espanhol,Capital,4,4,1,2,7,5,3,7,2,5
4,Medicina,Sertao,6,8,3,6,8,4,4,9,4,6
2,Direito,Capital,4,4,1,7,6,2,2,7,1,4
3,Engenharia Civil,Regiao Metropolitana,5,5,4,8,5,1,2,8,3,2
3,Ciencias Biologicas,Regiao Metropolitana,6,2,2,3,5,2,1,8,2,4
4,Medicina,Sertao,4,4,4,7,7,9,1,10,2,5
1,Odontologia,Agreste,3,4,2,7,6,8,6,6,3,3
2,Psicologia,Capital,3,4,1,9,6,6,3,8,3,5
2,Odontologia,Capital,6,4,3,5,8,10,6,11,3,6
5,Educacao Fisica,Zona da Mata,5,2,2,4,5,4,3,8,4,5
2,Engenharia Civil,Capital,7,6,2,6,7,9,8,7,6,7
1,Direito,Agreste,4,4,1,8,7,10,5,9,3,6
2,Administracao,Capital,3,5,3,3,3,3,1,2,1,1
2,Medicina,Capital,7,3,3,5,8,6,3,10,4,6
3,Enfermagem,Regiao Metropolitana,8,6,2,7,6,9,3,11,1,5
5,Direito,Zona da Mata,4,4,3,3,4,3,1,3,5,4
5,Psicologia,Zona da Mata,5,4,2,6,4,3,4,8,1,7
4,Fisioterapia,Sertao,7,5,3,4,5,3,1,5,1,6
3,Engenharia da Computacao,Regiao Metropolitana,5,4,1,3,3,5,4,5,3,5
3,Administracao,Regiao Metropolitana,6,5,2,7,6,6,1,8,1,7
2,Medicina,Capital,7,7,5,9,6,6,5,7,5,7
2,Direito,Capital,6,6,3,10,9,7,5,9,5,6
2,Direito,Capital,8,7,1,7,6,8,7,7,3,7
3,Ciencias Sociais,Regiao Metropolitana,4,5,3,3,4,3,1,3,3,3
1,Engenharia Civil,Agreste,2,2,2,4,3,2,2,6,3,2
3,Ciencias Biologicas,Regiao Metropolitana,6,6,2,9,8,10,9,12,7,7
2,Administracao,Capital,4,4,3,6,4,8,7,5,3,5
3,Direito,Regiao Metropolitana,5,7,3,5,5,2,3,6,3,5
2,Odontologia,Capital,5,3,3,6,5,8,4,9,1,6
3,Medicina,Regiao Metropolitana,7,5,5,8,7,8,4,11,8,7
3,Engenharia da Computacao,Regiao Metropolitana,4,4,3,5,6,10,6,6,6,5
2,Matematica,Capital,4,2,2,5,7,3,4,6,5,2
2,Administracao,Capital,3,6,3,2,4,3,3,8,3,6
2,Engenharia Eletrica Telecomunicacoes,Capital,3,1,1,7,4,3,2,4,1,3
2,Direito,Capital,3,6,1,3,5,2,3,6,5,3
3,Matematica,Regiao Metropolitana,5,7,2,7,7,6,7,5,2,4
2,Engenharia Eletrica eletronica,Capital,6,6,6,8,7,8,6,9,6,6
3,Ciencias Biologicas,Regiao Metropolitana,6,3,2,6,6,6,4,10,1,4
2,Engenharia Civil,Capital,9,5,2,5,7,8,7,6,2,5
4,Ciencias Biologicas,Sertao,7,4,3,7,7,5,3,9,3,4
4,Odontologia,Sertao,6,4,2,5,5,1,6,7,6,2
3,Ciencias Biologicas,Regiao Metropolitana,2,1,2,2,6,4,3,8,1,5
3,Educacao Fisica,Regiao Metropolitana,5,1,3,2,5,1,2,4,2,2
3,Administracao,Regiao Metropolitana,5,5,2,6,6,3,4,7,4,6
3,Enfermagem,Regiao Metropolitana,3,7,2,8,6,9,3,10,3,5
4,Medicina,Sertao,5,5,1,9,5,4,4,9,5,5
3,Odontologia,Regiao Metropolitana,6,4,2,4,6,5,6,11,1,4
2,Direito,Capital,2,5,1,5,3,8,2,10,1,8
2,Administracao,Capital,6,6,4,8,7,8,9,10,4,6
2,Direito,Capital,6,7,2,9,7,10,8,10,5,6
2,Administracao,Capital,4,8,2,10,8,8,3,9,3,7
3,Engenharia Civil,Regiao Metropolitana,4,5,7,5,8,2,1,6,4,5
3,Enfermagem,Regiao Metropolitana,6,6,5,7,6,10,6,9,2,4
5,Psicologia,Zona da Mata,5,4,3,2,2,4,4,10,3,5
2,Medicina,Capital,7,8,4,10,8,9,8,7,5,7
1,Psicologia,Agreste,5,4,4,5,5,2,3,8,4,6
2,Administracao,Capital,7,7,3,7,7,8,7,10,5,5
2,Direito,Capital,3,4,2,5,3,6,4,5,1,5
3,Ciencias Biologicas,Regiao Metropolitana,7,4,4,7,6,4,1,7,2,6
3,Medicina,Regiao Metropolitana,6,7,6,7,9,10,8,10,6,6
2,Direito,Capital,8,8,3,9,7,9,6,10,7,7
2,Medicina,Capital,10,6,6,9,10,8,8,8,4,5
2,Administracao,Capital,8,4,2,7,10,9,6,6,3,7
2,Medicina,Capital,6,5,3,7,6,5,8,10,4,8
2,Ciencias Biologicas,Capital,5,7,3,7,6,4,3,7,3,6
4,Fisioterapia,Sertao,2,3,2,1,2,5,3,4,3,3
3,Engenharia Eletrica eletronica,Regiao Metropolitana,8,7,3,6,8,10,5,11,4,5
3,Educacao Fisica,Regiao Metropolitana,3,3,2,3,3,2,2,6,1,1
3,Enfermagem,Regiao Metropolitana,5,1,2,2,4,3,4,7,2,1
2,Medicina,Capital,4,4,5,5,5,9,5,9,1,4
2,Odontologia,Capital,7,3,3,7,7,4,1,9,1,6
2,Engenharia da Computacao,Capital,7,6,3,8,10,9,7,8,5,4
2,Direito,Capital,7,8,3,7,9,10,6,8,3,7
2,Engenharia da Computacao,Capital,4,6,3,6,8,10,3,7,3,5
3,Administracao,Regiao Metropolitana,4,4,2,7,9,8,1,8,1,7
3,Direito,Regiao Metropolitana,4,5,2,8,8,10,9,7,5,5
3,Administracao,Regiao Metropolitana,1,7,2,6,3,3,2,4,1,2
2,Direito,Capital,4,4,2,6,7,5,6,10,2,6
2,Computacao,Capital,6,4,3,7,7,4,4,9,1,6
4,Medicina,Sertao,8,5,3,7,4,8,5,9,3,3
2,Odontologia,Capital,6,5,3,6,6,10,7,6,3,3
4,Nutricao,Sertao,5,4,3,6,1,7,3,5,2,6
5,Engenharia Mecanica Industrial,Zona da Mata,5,7,4,7,6,5,5,7,3,6
3,Historia,Regiao Metropolitana,7,6,4,6,4,3,1,9,1,3
2,Direito,Capital,8,7,3,8,8,9,3,10,2,5
5,Matematica,Zona da Mata,6,5,4,8,6,3,1,5,3,6
2,Administracao,Capital,6,5,5,4,8,4,5,9,3,7
1,Medicina,Agreste,4,6,2,7,6,7,4,9,2,5
3,Engenharia Eletrica Telecomunicacoes,Regiao Metropolitana,4,2,2,5,5,2,3,9,1,4
2,Medicina,Capital,10,8,1,8,10,9,9,10,4,5
2,Administracao,Capital,5,5,3,6,4,9,5,8,4,7
3,Engenharia Civil,Regiao Metropolitana,4,3,3,5,4,4,2,5,1,4
1,Engenharia Eletrica Eletrotecnica,Agreste,5,3,4,7,3,7,5,7,2,6
2,Medicina,Capital,5,2,1,6,9,5,6,8,2,5
2,Administracao,Capital,5,6,3,9,7,6,2,10,3,7
2,Educacao Fisica,Capital,3,5,3,5,8,6,5,7,3,5
3,Administracao,Regiao Metropolitana,4,5,4,1,3,4,4,6,2,5
2,Administracao,Capital,5,4,2,8,10,10,5,7,1,7
2,Administracao,Capital,6,3,2,5,6,4,3,8,4,4
1,Medicina,Agreste,5,5,4,6,7,7,3,11,3,6
2,Administracao,Capital,4,3,1,3,3,4,5,6,2,2
3,Administracao,Regiao Metropolitana,3,6,1,5,5,6,6,9,4,4
1,Engenharia Eletrica Telecomunicacoes,Agreste,3,4,5,3,3,2,5,3,1,5
3,Engenharia Civil,Regiao Metropolitana,6,5,4,5,5,6,2,8,3,6
2,Engenharia Mecanica Industrial,Capital,6,6,4,10,9,9,10,7,4,7
2,Engenharia da Computacao,Capital,3,5,1,5,4,6,3,5,2,4
2,Administracao,Capital,6,8,4,6,8,9,3,8,2,6
1,Odontologia,Agreste,3,6,2,6,6,7,1,7,2,6
2,Medicina,Capital,6,7,6,8,8,9,10,11,7,5
3,Engenharia Civil,Regiao Metropolitana,4,1,4,3,7,4,1,9,2,6
2,Medicina,Capital,7,6,6,5,9,8,7,7,8,6
2,Direito,Capital,7,4,4,8,6,7,6,9,6,7
1,Direito,Agreste,7,8,3,9,8,9,7,9,4,6
2,Administracao,Capital,3,3,5,6,5,2,6,9,3,3
4,Engenharia da Computacao,Sertao,2,3,2,3,4,5,1,6,2,2
3,Ciencias Biologicas,Regiao Metropolitana,2,2,2,2,3,6,1,2,2,3
2,Medicina,Capital,9,4,4,8,7,10,6,9,8,7
2,Medicina,Capital,8,5,1,7,8,8,5,8,4,7
4,Enfermagem,Sertao,4,4,3,3,5,5,6,9,2,6
4,Enfermagem,Sertao,6,2,2,6,6,4,4,7,2,8
5,Engenharia Eletrica Telecomunicacoes,Zona da Mata,3,2,3,3,4,4,1,4,1,4
3,Engenharia Mecanica Industrial,Regiao Metropolitana,3,4,2,4,3,7,3,4,1,3
2,Direito,Capital,8,7,3,10,8,10,4,10,6,7
2,Engenharia Civil,Capital,4,7,6,7,9,7,4,8,4,4
2,Medicina,Capital,6,7,5,8,7,7,7,12,5,5
3,Educacao Fisica,Regiao Metropolitana,3,4,2,8,5,2,3,7,3,4
3,Odontologia,Regiao Metropolitana,6,5,3,7,8,8,4,10,1,6
2,Enfermagem,Capital,7,3,2,6,7,5,2,7,3,3
3,Ciencias Biologicas,Regiao Metropolitana,7,3,6,3,2,3,1,6,1,3
2,Odontologia,Capital,8,2,3,5,4,4,2,7,4,5
2,Engenharia de Controle e Automacao,Capital,6,6,6,4,9,9,7,7,5,7
3,Engenharia da Computacao,Regiao Metropolitana,3,4,1,5,6,4,5,8,2,6
2,Administracao,Capital,6,7,2,6,9,5,6,7,5,5
5,Medicina,Zona da Mata,4,6,3,5,4,9,3,7,7,7
1,Engenharia Mecanica Industrial,Agreste,5,5,2,10,6,3,2,4,5,3
2,Medicina,Capital,4,4,3,5,7,3,2,9,4,4
2,Engenharia Civil,Capital,4,5,4,6,8,5,2,6,2,6
1,Psicologia,Agreste,5,5,3,4,5,5,1,7,2,6
2,Ciencias Biologicas,Capital,6,8,4,7,9,6,4,10,2,4
2,Engenharia Eletrica Eletrotecnica,Capital,6,6,2,8,7,5,5,7,3,5
3,Engenharia da Computacao,Regiao Metropolitana,4,3,3,7,7,8,5,8,4,6
2,Medicina,Capital,9,6,2,7,6,7,2,9,2,7
2,Administracao,Capital,7,6,3,6,8,9,2,6,2,6
1,Ciencias Biologicas,Agreste,4,4,3,2,3,6,4,3,1,3
4,Medicina,Sertao,10,6,4,6,6,9,6,9,6,7
3,Psicologia,Regiao Metropolitana,6,6,2,6,8,10,1,9,4,6
2,Psicologia,Capital,7,6,4,9,5,9,4,8,2,4
2,Engenharia da Computacao,Capital,8,5,3,9,8,8,9,8,4,5
2,Engenharia da Computacao,Capital,4,6,2,5,7,9,4,9,4,5
3,Administracao,Regiao Metropolitana,6,4,2,7,5,2,3,6,3,5
3,Historia,Regiao Metropolitana,5,7,3,9,8,6,1,7,2,5
2,Medicina,Capital,7,7,4,9,9,9,8,8,4,7
3,Medicina,Regiao Metropolitana,8,7,7,8,8,8,11,7,5,7
2,Engenharia Civil,Capital,6,4,4,4,5,7,4,8,2,6
3,Odontologia,Regiao Metropolitana,4,3,4,7,5,5,6,8,4,6
2,Administracao,Capital,5,5,2,3,9,8,5,6,3,5
2,Medicina,Capital,8,7,2,7,8,10,6,11,7,6
2,Medicina,Capital,5,2,3,3,5,3,1,7,3,4
2,Ciencias Biologicas,Capital,2,5,4,5,6,7,4,7,3,5
1,Engenharia Eletrica Telecomunicacoes,Agreste,7,3,2,6,6,4,7,6,3,6
4,Enfermagem,Sertao,5,4,2,6,2,6,1,7,2,4
5,Engenharia de Controle e Automacao,Zona da Mata,5,3,4,4,4,7,4,7,1,6
5,Engenharia Eletrica eletronica,Zona da Mata,2,4,4,6,4,6,3,10,2,6
2,Odontologia,Capital,4,2,3,5,4,3,1,5,2,7
3,Engenharia da Computacao,Regiao Metropolitana,3,1,1,7,2,2,1,5,5,4
4,Nutricao,Sertao,6,4,1,8,3,8,7,10,4,7
3,Enfermagem,Regiao Metropolitana,6,4,3,8,4,3,5,9,3,6
2,Enfermagem,Capital,5,4,5,4,3,4,4,7,2,4
3,Administracao,Regiao Metropolitana,3,4,3,5,5,4,2,8,1,3
3,Ciencias Biologicas,Regiao Metropolitana,3,4,4,4,4,1,3,3,2,3
2,Odontologia,Capital,9,3,3,3,2,8,2,5,5,7
3,Engenharia da Computacao,Regiao Metropolitana,6,4,5,5,5,6,4,7,1,6
2,Direito,Capital,5,4,1,6,5,1,2,4,6,4
2,Engenharia Civil,Capital,6,3,4,4,2,2,3,6,2,5
2,Administracao,Capital,5,2,3,4,4,4,1,2,1,1
5,Administracao,Zona da Mata,4,5,2,7,5,7,5,10,6,7
2,Enfermagem,Capital,5,3,2,10,8,9,6,10,5,5
2,Engenharia Mecanica Industrial,Capital,9,5,5,9,9,10,9,10,3,7
3,Odontologia,Regiao Metropolitana,5,3,2,7,7,5,1,7,5,6
3,Engenharia da Computacao,Regiao Metropolitana,3,5,2,4,6,4,3,1,3,4
3,Educacao Fisica,Regiao Metropolitana,3,3,3,3,3,4,3,5,2,3
5,Ciencias Biologicas,Zona da Mata,6,4,4,7,7,6,5,7,2,7
3,Administracao,Regiao Metropolitana,5,6,3,8,6,6,5,9,3,7
2,Direito,Capital,5,4,2,8,6,8,4,8,1,5
2,Engenharia Civil,Capital,4,2,3,5,8,2,8,6,2,6
3,Engenharia da Computacao,Regiao Metropolitana,5,3,4,6,7,7,2,5,2,5
2,Medicina,Capital,4,6,3,7,8,8,4,10,3,6
1,Ciencias Biologicas,Agreste,4,6,3,4,3,3,3,6,2,5
1,Ciencias Biologicas,Agreste,6,2,3,4,3,4,5,4,1,2
4,Medicina,Sertao,6,5,2,5,7,6,3,8,4,6
3,Enfermagem,Regiao Metropolitana,2,1,5,2,1,3,2,4,1,1
4,Historia,Sertao,5,5,3,7,6,4,2,7,1,6
2,Direito,Capital,4,5,5,6,7,3,2,8,2,4
3,Engenharia Civil,Regiao Metropolitana,8,5,1,7,6,7,5,11,4,6
2,Engenharia Civil,Capital,6,2,2,4,3,3,6,6,3,3
2,Ciencias Biologicas,Capital,5,5,3,7,6,9,6,9,2,6
3,Odontologia,Regiao Metropolitana,4,4,4,1,3,4,4,7,1,6
3,Engenharia Civil,Regiao Metropolitana,6,4,7,8,9,9,8,7,7,7
